ID_Cartao,Produto_Mastercard,Tipo_Cartao,Data_Emissao,Data_Ativacao,Data_Validade,Limite_Cartao
66542406,Standard,Crédito,2023-01-16 00:00:20,2023-01-16 22:52:49,2026-06-25,12000.0
12182319,Platinum,Crédito,2023-01-12 00:00:20,2023-02-23 00:10:12,2026-11-10,29000.0
49880790,Black,Crédito,2023-02-01 00:00:20,2023-02-22 17:33:51,2026-02-10,18000.0
40030393,Gold,Crédito,2023-01-02 00:00:20,2023-01-02 05:52:04,2026-05-14,12000.0
46339936,Maestro/Debit,Débito,2024-07-13 00:00:20,2024-07-18 17:53:03,2025-03-03,0.0
83419124,Standard,Crédito,2023-10-07 00:00:20,2024-10-03 01:47:41,2027-11-22,13000.0
37367547,Black,Crédito,2023-01-02 00:00:20,2023-01-23 17:14:49,2025-08-04,31000.0
42790865,Gold,Crédito,2023-05-07 00:00:20,2024-03-23 08:55:14,2025-05-10,12000.0
60722848,Platinum,Crédito,2024-07-13 00:00:20,2024-08-17 21:15:18,2025-12-03,13000.0
90784958,Platinum,Crédito,2023-02-13 00:00:00,2023-05-15 15:54:00,2028-01-04,25000.0
71295781,Maestro/Debit,Débito,2023-01-07 00:00:20,2023-01-16 10:44:09,2026-01-19,0.0
19551007,Black,Crédito,2023-01-03 00:00:20,2023-01-03 12:50:55,2026-02-18,24000.0
40165692,Platinum,Crédito,2024-05-07 00:00:20,2024-05-16 09:56:49,2026-09-26,23000.0
94080146,Black,Crédito,2023-01-01 00:00:20,2023-01-05 21:50:26,2026-12-15,42000.0
24664373,Maestro/Debit,Débito,2023-01-11 00:00:20,2023-01-15 04:30:11,2027-06-06,0.0
85525831,Standard,Crédito,2023-01-08 00:00:20,2023-01-12 14:39:31,2027-06-15,12000.0
28919988,Gold,Crédito,2023-01-18 00:00:20,2023-02-12 14:47:19,2026-04-26,12000.0
35513054,Standard,Crédito,2024-08-21 00:00:20,2024-08-30 04:25:42,2026-11-27,13000.0
57913524,Black,Crédito,2023-01-03 00:00:20,2023-02-01 20:13:52,2025-12-26,38000.0
65645098,Platinum,Crédito,2023-10-11 00:00:20,2024-06-16 23:49:04,2025-04-19,14000.0
31235734,Platinum,Crédito,2023-02-14 00:00:20,2024-09-09 09:59:09,2025-08-28,13000.0
11070132,Black,Crédito,2023-01-15 00:00:20,2023-01-15 13:05:15,2027-12-20,40000.0
20558456,Platinum,Crédito,2023-01-22 00:00:20,2023-01-22 12:19:28,2027-11-20,21000.0
98260146,Maestro/Debit,Débito,2024-05-30 00:00:20,2024-05-30 22:18:41,2026-12-12,0.0
91829234,Black,Crédito,2023-01-02 00:00:20,2023-01-03 08:37:41,2025-11-29,33000.0
12636720,Platinum,Crédito,2023-01-07 00:00:20,2023-01-07 07:24:56,2026-02-26,26000.0
62245800,Platinum,Crédito,2023-01-02 00:00:20,2023-01-24 22:50:41,2026-10-02,29000.0
35644469,Platinum,Crédito,2023-01-06 00:00:20,2023-05-19 03:03:50,2025-12-08,18000.0
56141932,Maestro/Debit,Débito,2023-01-07 00:00:20,2023-01-07 05:04:04,2027-04-05,0.0
84846079,Platinum,Crédito,2024-07-07 00:00:20,2024-08-10 04:50:07,2026-11-28,15000.0
95382908,Platinum,Crédito,2023-01-09 00:00:20,2023-02-17 12:26:46,2026-10-30,23000.0
70605569,Standard,Crédito,2023-08-16 00:00:20,2024-04-09 11:28:27,2026-07-18,13000.0
76332455,Black,Crédito,2023-07-22 00:00:20,2024-10-17 17:01:49,2025-03-06,32000.0
16662699,Platinum,Crédito,2023-12-22 00:00:20,2024-12-02 22:00:47,2028-01-04,28000.0
80167588,Platinum,Crédito,2023-01-20 00:00:20,2023-02-20 02:19:19,2025-07-10,15000.0
44118907,Gold,Crédito,2023-01-01 00:00:20,2023-01-26 05:58:53,2025-11-30,20000.0
52764989,Maestro/Debit,Débito,2025-01-01 00:00:20,2025-01-08 08:18:31,2027-11-27,0.0
39957120,Standard,Crédito,2023-01-18 00:00:20,2023-01-19 07:04:37,2026-11-17,14000.0
63179170,Platinum,Crédito,2023-08-06 00:00:20,2024-09-12 21:36:04,2026-09-02,15000.0
13548218,Maestro/Debit,Débito,2023-11-08 00:00:20,2024-12-23 07:01:39,2027-01-31,0.0
30536113,Black,Crédito,2023-01-05 00:00:00,2023-06-04 00:07:18,2028-01-04,36000.0
92190292,Black,Crédito,2023-11-27 00:00:20,2024-09-01 21:27:53,2026-03-19,34000.0
52650745,Black,Crédito,2023-02-10 00:00:20,2023-06-07 16:25:34,2028-01-04,35000.0
26348944,Platinum,Crédito,2024-08-21 00:00:20,2024-08-21 21:43:36,2026-05-21,12000.0
18926642,Gold,Crédito,2023-01-09 00:00:20,2023-01-18 08:14:52,2025-11-04,9000.0
17059038,Platinum,Crédito,2024-05-25 00:00:20,2024-06-06 18:32:06,2028-01-04,16000.0
21626367,Maestro/Debit,Débito,2023-11-18 00:00:20,2024-11-08 20:54:16,2028-01-04,0.0
71200733,Gold,Crédito,2023-01-02 00:00:00,2023-06-08 13:26:24,2028-01-04,17000.0
25980266,Gold,Crédito,2023-01-04 00:00:20,2023-01-24 02:42:41,2026-11-16,13000.0
24529776,Black,Crédito,2023-01-04 00:00:20,2023-01-10 05:05:28,2027-01-11,42000.0
82351856,Black,Crédito,2023-01-05 00:00:20,2023-02-25 23:55:35,2026-07-19,19000.0
42585576,Gold,Crédito,2023-01-07 00:00:20,2023-01-09 23:18:27,2027-03-07,20000.0
47178584,Platinum,Crédito,2023-01-09 00:00:20,2023-01-16 22:50:46,2027-08-19,17000.0
54150355,Maestro/Debit,Débito,2023-01-06 00:00:20,2023-01-06 16:01:49,2027-06-01,0.0
24015021,Black,Crédito,2023-01-02 00:00:00,2023-01-05 20:45:01,2028-01-04,22000.0
79854874,Black,Crédito,2023-01-04 00:00:20,2023-01-15 15:49:31,2025-07-23,35000.0
22003042,Platinum,Crédito,2023-01-03 00:00:20,2023-01-03 03:07:44,2027-10-21,29000.0
44816725,Platinum,Crédito,2023-11-14 00:00:20,2024-10-13 08:16:19,2027-06-01,31000.0
90361540,Black,Crédito,2023-01-01 00:00:20,2023-04-21 10:36:24,2026-11-11,22000.0
25523480,Standard,Crédito,2023-01-07 00:00:20,2023-01-07 12:07:40,2027-11-23,7000.0
76108261,Black,Crédito,2023-01-04 00:00:00,2023-08-13 17:10:11,2028-01-04,33000.0
29284624,Gold,Crédito,2024-07-15 00:00:20,2024-08-19 09:53:15,2027-05-20,17000.0
39001905,Platinum,Crédito,2023-02-12 00:00:20,2024-09-09 04:42:35,2026-04-17,15000.0
63784896,Black,Crédito,2023-01-12 00:00:20,2023-01-23 17:45:24,2028-01-04,43000.0
68260591,Platinum,Crédito,2023-01-05 00:00:20,2023-01-05 17:25:02,2026-04-13,22000.0
15936926,Maestro/Debit,Débito,2023-01-01 00:00:20,2023-01-29 20:05:18,2026-03-14,0.0
13832346,Platinum,Crédito,2023-01-01 00:00:20,2023-01-22 01:15:02,2027-08-09,17000.0
41844940,Standard,Crédito,2024-10-01 00:00:20,2024-11-28 02:05:24,2028-01-04,11000.0
96868329,Black,Crédito,2023-01-17 00:00:20,2023-01-18 20:24:07,2026-06-11,13000.0
79202311,Standard,Crédito,2023-01-19 00:00:20,2023-01-24 10:17:21,2025-03-23,15000.0
94384878,Platinum,Crédito,2023-01-05 00:00:20,2023-01-30 11:53:54,2026-06-23,26000.0
34628967,Gold,Crédito,2023-06-23 00:00:20,2024-02-11 05:58:17,2025-09-13,21000.0
49938422,Gold,Crédito,2023-01-14 00:00:20,2023-01-14 17:00:46,2027-05-05,22000.0
26461135,Maestro/Debit,Débito,2023-01-24 00:00:20,2023-03-16 02:14:52,2027-11-26,0.0
53146911,Platinum,Crédito,2023-01-06 00:00:00,2023-01-10 18:45:47,2028-01-04,34000.0
23980315,Black,Crédito,2023-01-01 00:00:20,2023-01-10 20:15:38,2026-09-05,17000.0
35847245,Black,Crédito,2023-01-04 00:00:20,2023-01-04 03:55:49,2026-07-11,41000.0
42635698,Maestro/Debit,Débito,2024-09-10 00:00:20,2024-09-10 20:45:22,2025-11-23,0.0
44110563,Platinum,Crédito,2023-01-08 00:00:00,2023-06-22 13:36:05,2028-01-04,26000.0
58382190,Standard,Crédito,2023-01-10 00:00:20,2023-08-18 08:02:18,2026-01-11,13000.0
88246575,Platinum,Crédito,2023-01-11 00:00:20,2023-01-11 16:42:13,2026-01-23,26000.0
76913088,Platinum,Crédito,2023-01-02 00:00:20,2023-01-10 09:41:01,2027-09-24,26000.0
57827482,Black,Crédito,2023-01-10 00:00:20,2023-01-10 02:31:07,2027-12-04,33000.0
31626162,Maestro/Debit,Débito,2024-05-09 00:00:20,2024-08-10 17:46:58,2028-01-04,0.0
82402038,Gold,Crédito,2023-02-03 00:00:00,2023-02-06 21:44:55,2028-01-04,14000.0
63774286,Maestro/Debit,Débito,2024-02-03 00:00:20,2024-02-20 23:42:04,2026-06-11,0.0
69493676,Platinum,Crédito,2023-01-24 00:00:00,2023-01-26 19:31:51,2028-01-04,16000.0
28127692,Platinum,Crédito,2023-01-05 00:00:20,2023-01-18 14:29:03,2025-09-03,24000.0
53692660,Gold,Crédito,2023-01-01 00:00:20,2023-01-01 06:05:59,2026-07-25,19000.0
36803442,Platinum,Crédito,2023-01-20 00:00:20,2023-07-01 04:12:35,2026-09-04,12000.0
81606418,Maestro/Debit,Débito,2023-01-16 00:00:20,2023-03-07 13:11:44,2027-12-27,0.0
88595874,Maestro/Debit,Débito,2023-03-08 00:00:20,2024-01-22 13:57:38,2026-06-11,0.0
75943548,Maestro/Debit,Débito,2023-03-17 00:00:20,2024-03-13 01:28:05,2025-09-13,0.0
75195443,Standard,Crédito,2024-06-07 00:00:20,2024-09-10 05:50:15,2027-01-14,19000.0
79517442,Platinum,Crédito,2023-01-08 00:00:20,2023-06-29 07:15:19,2026-02-04,22000.0
26294329,Platinum,Crédito,2023-01-13 00:00:20,2023-01-19 11:48:10,2025-06-13,14000.0
26120148,Maestro/Debit,Débito,2023-01-01 00:00:00,2023-03-11 08:24:41,2028-01-04,0.0
82338883,Black,Crédito,2023-01-02 00:00:20,2023-01-16 03:11:46,2026-12-18,37000.0
37852702,Standard,Crédito,2023-01-02 00:00:20,2023-01-02 18:19:13,2027-11-03,8000.0
96083634,Standard,Crédito,2023-01-01 00:00:20,2023-01-01 12:37:55,2027-04-19,16000.0
31427752,Gold,Crédito,2023-01-01 00:00:00,2023-03-14 19:16:13,2028-01-04,10000.0
69060760,Maestro/Debit,Débito,2023-01-03 00:00:20,2023-01-30 14:47:25,2026-07-18,0.0
19981025,Platinum,Crédito,2023-01-10 00:00:20,2023-01-30 19:25:08,2027-11-14,19000.0
18417990,Platinum,Crédito,2023-01-18 00:00:20,2023-04-07 14:04:30,2026-04-03,21000.0
73869628,Black,Crédito,2023-01-01 00:00:20,2023-01-05 04:07:46,2027-11-10,25000.0
56295191,Platinum,Crédito,2023-01-10 00:00:20,2023-03-28 14:19:19,2027-01-04,16000.0
93719237,Black,Crédito,2023-01-05 00:00:20,2023-01-07 07:07:06,2025-06-19,34000.0
25106210,Platinum,Crédito,2023-01-02 00:00:20,2023-03-17 14:16:46,2026-02-05,12000.0
78133677,Maestro/Debit,Débito,2023-01-04 00:00:00,2023-01-19 04:56:16,2028-01-04,0.0
89507049,Maestro/Debit,Débito,2023-01-22 00:00:00,2023-04-02 23:37:16,2028-01-04,0.0
49297792,Black,Crédito,2023-02-22 00:00:00,2023-06-15 05:28:01,2028-01-04,30000.0
50225040,Platinum,Crédito,2025-01-02 00:00:20,2025-03-28 23:59:26,2026-07-11,27000.0
26835053,Maestro/Debit,Débito,2023-01-02 00:00:20,2023-02-04 09:03:19,2026-09-24,0.0
99998208,Black,Crédito,2023-01-08 00:00:20,2023-02-24 14:28:02,2027-03-19,29000.0
63113511,Black,Crédito,2023-03-22 00:00:20,2024-04-18 00:05:26,2027-10-22,32000.0
33410656,Black,Crédito,2023-01-08 00:00:20,2023-01-08 05:13:27,2026-11-15,31000.0
57943795,Gold,Crédito,2023-03-16 00:00:20,2024-01-21 14:40:32,2025-11-21,17000.0
99946761,Black,Crédito,2023-01-01 00:00:20,2023-01-06 10:24:10,2027-09-29,29000.0
62469160,Maestro/Debit,Débito,2023-01-08 00:00:20,2023-01-30 01:30:19,2027-11-12,0.0
21994528,Platinum,Crédito,2024-10-23 00:00:20,2024-10-28 09:54:08,2027-11-19,22000.0
67080170,Gold,Crédito,2023-01-12 00:00:00,2023-03-22 15:35:40,2028-01-04,22000.0
42753366,Platinum,Crédito,2023-01-01 00:00:20,2023-01-25 09:17:17,2027-12-05,24000.0
45498728,Platinum,Crédito,2023-01-04 00:00:20,2023-04-27 08:21:14,2026-06-04,19000.0
32964041,Platinum,Crédito,2023-09-13 00:00:20,2024-01-25 03:31:13,2026-01-27,28000.0
30264033,Standard,Crédito,2024-10-20 00:00:20,2024-10-20 08:32:59,2026-11-01,14000.0
29824290,Gold,Crédito,2023-02-06 00:00:20,2023-02-06 23:27:36,2026-07-10,21000.0
51270494,Gold,Crédito,2023-01-02 00:00:20,2023-02-08 10:20:06,2025-09-02,13000.0
15322859,Maestro/Debit,Débito,2023-01-03 00:00:20,2023-01-24 04:23:31,2026-06-18,0.0
91927309,Maestro/Debit,Débito,2023-01-05 00:00:20,2023-01-11 06:27:05,2026-07-25,0.0
24723314,Standard,Crédito,2023-01-03 00:00:20,2023-01-03 02:51:02,2027-12-27,16000.0
70213120,Black,Crédito,2024-10-18 00:00:20,2024-11-04 16:34:54,2026-11-24,28000.0
90200253,Black,Crédito,2024-05-19 00:00:20,2024-05-19 17:26:02,2026-07-12,18000.0
43863227,Platinum,Crédito,2023-01-27 00:00:20,2023-01-29 21:09:49,2025-05-19,17000.0
57863113,Gold,Crédito,2024-11-16 00:00:20,2024-12-03 08:28:18,2028-01-04,19000.0
76106312,Platinum,Crédito,2023-01-01 00:00:20,2023-01-01 03:59:50,2025-02-11,26000.0
36203043,Platinum,Crédito,2023-02-01 00:00:20,2023-02-01 16:44:23,2025-12-10,32000.0
25197682,Standard,Crédito,2023-01-07 00:00:20,2023-01-07 18:29:02,2027-07-12,11000.0
74716930,Standard,Crédito,2023-01-08 00:00:20,2023-02-08 14:12:34,2026-10-14,20000.0
99343697,Maestro/Debit,Débito,2023-12-17 00:00:20,2025-01-13 23:53:11,2028-01-04,0.0
98829817,Platinum,Crédito,2023-01-03 00:00:20,2023-01-23 21:27:10,2025-12-18,27000.0
85378375,Gold,Crédito,2023-01-16 00:00:20,2023-01-16 16:06:58,2027-10-25,21000.0
34323743,Platinum,Crédito,2023-05-28 00:00:20,2024-08-12 15:49:46,2026-09-22,25000.0
48116231,Black,Crédito,2024-12-05 00:00:20,2024-12-05 16:48:42,2026-01-13,25000.0
11545758,Black,Crédito,2023-01-09 00:00:20,2023-01-09 16:34:25,2027-03-16,34000.0
91719024,Black,Crédito,2023-01-14 00:00:00,2023-01-28 20:38:41,2028-01-04,25000.0
48867916,Platinum,Crédito,2023-12-30 00:00:20,2024-09-26 10:13:51,2026-12-27,11000.0
96666654,Gold,Crédito,2023-01-26 00:00:00,2023-03-10 11:57:29,2028-01-04,10000.0
84889132,Black,Crédito,2023-01-01 00:00:20,2023-01-01 13:39:16,2027-06-29,26000.0
56475816,Gold,Crédito,2024-07-02 00:00:20,2024-07-04 10:45:38,2026-08-21,20000.0
33241651,Gold,Crédito,2023-01-10 00:00:20,2023-01-16 19:44:24,2028-01-04,23000.0
42558630,Platinum,Crédito,2023-06-11 00:00:20,2024-06-22 02:34:23,2027-03-08,24000.0
29497544,Platinum,Crédito,2023-01-01 00:00:20,2023-02-26 04:44:56,2026-09-28,22000.0
68928330,Platinum,Crédito,2023-01-07 00:00:20,2023-01-30 08:03:49,2027-10-25,31000.0
68330682,Gold,Crédito,2023-01-07 00:00:20,2023-02-17 23:02:35,2026-09-22,11000.0
73715773,Platinum,Crédito,2023-01-01 00:00:00,2023-07-13 19:30:24,2028-01-04,11000.0
75646053,Black,Crédito,2023-01-05 00:00:20,2023-01-05 00:34:57,2026-09-15,47000.0
15511664,Black,Crédito,2023-01-03 00:00:20,2023-01-03 10:45:09,2027-04-07,30000.0
70206800,Gold,Crédito,2023-01-02 00:00:20,2023-01-15 11:15:55,2027-05-08,22000.0
41725883,Maestro/Debit,Débito,2023-01-18 00:00:20,2023-03-01 13:41:54,2025-05-06,0.0
81561898,Platinum,Crédito,2024-10-15 00:00:20,2024-10-23 20:14:56,2026-03-04,12000.0
75707988,Standard,Crédito,2023-07-31 00:00:20,2024-10-03 12:34:03,2028-01-04,18000.0
53754005,Gold,Crédito,2023-01-14 00:00:20,2023-01-14 17:41:27,2026-03-13,23000.0
81304762,Maestro/Debit,Débito,2023-10-11 00:00:20,2024-06-15 14:37:24,2026-01-19,0.0
57767638,Maestro/Debit,Débito,2023-01-01 00:00:20,2023-01-09 00:15:37,2026-03-11,0.0
90577943,Platinum,Crédito,2024-05-30 00:00:20,2024-06-29 02:17:23,2026-10-31,31000.0
35086984,Gold,Crédito,2023-02-19 00:00:20,2024-10-25 01:11:09,2026-01-13,21000.0
61727759,Maestro/Debit,Débito,2023-04-01 00:00:20,2024-07-13 09:50:15,2026-04-25,0.0
83204008,Platinum,Crédito,2023-01-01 00:00:20,2023-02-08 23:28:37,2026-01-04,12000.0
69922643,Platinum,Crédito,2023-04-17 00:00:20,2024-11-24 05:01:14,2026-08-28,24000.0
91999311,Black,Crédito,2023-01-07 00:00:00,2023-06-22 21:46:56,2028-01-04,15000.0
22569919,Maestro/Debit,Débito,2023-01-01 00:00:00,2023-06-23 19:30:24,2028-01-04,0.0
35931773,Maestro/Debit,Débito,2023-03-17 00:00:20,2024-03-29 06:34:01,2025-06-04,0.0
98953142,Black,Crédito,2023-12-18 00:00:20,2024-10-17 01:09:49,2026-11-04,25000.0
90029275,Gold,Crédito,2024-04-25 00:00:20,2024-04-25 05:43:57,2026-08-20,14000.0
69212575,Platinum,Crédito,2023-01-10 00:00:20,2023-01-16 00:30:19,2027-10-16,16000.0
11138982,Black,Crédito,2023-01-10 00:00:20,2023-01-26 11:23:16,2026-09-14,15000.0
26039111,Maestro/Debit,Débito,2023-01-01 00:00:20,2023-01-07 02:02:34,2025-04-29,0.0
45489046,Platinum,Crédito,2023-01-01 00:00:20,2023-02-05 04:51:54,2026-02-13,33000.0
53857235,Black,Crédito,2023-01-03 00:00:20,2023-01-07 10:17:42,2027-04-08,20000.0
87040511,Gold,Crédito,2023-02-20 12:29:20,2023-02-21 12:29:20,2028-01-04,10000.0
40656702,Standard,Crédito,2023-01-31 00:00:20,2024-02-02 14:11:43,2027-06-28,15000.0
10100988,Black,Crédito,2023-01-06 00:00:00,2023-08-21 04:21:18,2028-01-04,17000.0
15028960,Gold,Crédito,2023-01-04 00:00:20,2023-01-11 06:46:43,2027-11-25,14000.0
84991076,Platinum,Crédito,2023-02-09 00:00:00,2023-04-04 09:08:33,2028-01-04,26000.0
32987743,Black,Crédito,2023-01-02 00:00:20,2023-01-16 15:39:42,2025-09-19,25000.0
93682996,Black,Crédito,2023-02-01 00:00:20,2023-03-20 15:41:27,2025-11-27,20000.0
36922021,Gold,Crédito,2023-01-03 00:00:20,2023-01-03 08:12:26,2027-11-04,14000.0
57087108,Platinum,Crédito,2024-04-14 00:00:20,2024-04-27 12:47:41,2025-10-23,26000.0
96303094,Maestro/Debit,Débito,2023-01-31 00:00:20,2024-02-03 18:55:12,2026-10-30,0.0
75876759,Maestro/Debit,Débito,2023-06-17 00:00:20,2024-11-02 16:49:21,2028-01-04,0.0
23085674,Maestro/Debit,Débito,2024-04-18 00:00:20,2025-01-17 22:19:14,2026-03-07,0.0
25856540,Platinum,Crédito,2023-01-16 00:00:20,2023-01-16 19:31:31,2027-12-02,18000.0
68690010,Maestro/Debit,Débito,2023-01-11 00:00:20,2023-01-16 06:00:30,2027-10-11,0.0
25576604,Platinum,Crédito,2024-02-15 00:00:20,2024-02-15 11:34:16,2026-11-28,23000.0
18611735,Platinum,Crédito,2023-01-19 00:00:20,2023-01-19 17:51:11,2027-08-23,30000.0
78130889,Black,Crédito,2023-01-21 00:00:20,2023-11-15 22:34:34,2027-10-11,37000.0
55062988,Black,Crédito,2023-06-04 00:00:20,2025-01-02 16:32:25,2026-05-23,28000.0
18211732,Gold,Crédito,2023-01-05 00:00:00,2023-05-06 18:15:38,2028-01-04,27000.0
72334284,Platinum,Crédito,2023-12-04 00:00:20,2024-03-22 06:20:57,2027-08-01,27000.0
29447102,Platinum,Crédito,2023-01-05 00:00:20,2023-01-06 23:10:47,2026-07-05,25000.0
30495447,Gold,Crédito,2023-01-15 00:00:20,2023-02-20 19:12:21,2027-06-08,22000.0
78918707,Platinum,Crédito,2023-01-01 00:00:20,2023-01-01 20:56:28,2026-07-03,10000.0
98050180,Platinum,Crédito,2023-01-02 00:00:20,2023-01-02 13:01:12,2026-02-07,28000.0
74654376,Platinum,Crédito,2023-09-30 00:00:20,2024-07-17 04:54:11,2026-09-07,30000.0
16806364,Gold,Crédito,2023-06-04 00:00:20,2024-12-16 23:10:13,2026-06-04,20000.0
90980375,Gold,Crédito,2023-01-04 00:00:20,2023-01-14 11:39:18,2025-08-08,16000.0
22825857,Platinum,Crédito,2023-07-20 00:00:20,2024-10-12 09:06:36,2027-03-24,25000.0
58316439,Platinum,Crédito,2023-01-01 00:00:20,2023-01-03 14:15:37,2027-08-19,24000.0
60307802,Platinum,Crédito,2023-02-06 00:00:20,2023-07-01 05:18:46,2028-01-04,25000.0
46014801,Maestro/Debit,Débito,2024-05-05 00:00:20,2024-05-06 18:57:52,2025-07-30,0.0
27954403,Black,Crédito,2023-01-03 00:00:20,2023-01-20 17:30:27,2026-10-26,22000.0
21110671,Platinum,Crédito,2023-12-18 00:00:20,2024-10-08 07:20:39,2026-04-11,22000.0
37018916,Black,Crédito,2023-01-03 00:00:20,2023-02-02 08:01:18,2026-09-15,48000.0
39196975,Platinum,Crédito,2023-01-18 00:00:20,2023-01-20 11:29:38,2026-06-10,22000.0
24397417,Platinum,Crédito,2023-01-17 00:00:20,2023-02-19 20:27:33,2026-05-26,20000.0
54799881,Gold,Crédito,2024-07-24 00:00:20,2024-07-24 00:19:40,2025-08-23,10000.0
76239364,Black,Crédito,2023-01-05 00:00:20,2023-01-25 22:24:20,2026-08-25,41000.0
87832635,Platinum,Crédito,2023-07-24 10:07:46,2023-07-25 10:07:46,2028-01-04,18000.0
73936385,Maestro/Debit,Débito,2023-01-02 00:00:20,2023-02-09 12:11:41,2025-05-14,0.0
11365999,Maestro/Debit,Débito,2023-01-10 00:00:20,2023-01-10 20:59:19,2027-02-05,0.0
81273764,Platinum,Crédito,2023-01-03 00:00:20,2023-01-03 15:06:29,2026-07-03,29000.0
17850089,Platinum,Crédito,2023-01-26 00:00:20,2024-06-01 07:05:51,2025-12-24,22000.0
70459381,Platinum,Crédito,2023-02-05 00:00:20,2024-08-10 07:50:47,2027-07-09,24000.0
70818278,Maestro/Debit,Débito,2023-01-17 00:00:00,2023-02-11 14:23:49,2028-01-04,0.0
99552313,Black,Crédito,2023-04-22 00:00:20,2024-09-12 00:46:24,2026-01-26,23000.0
47952475,Maestro/Debit,Débito,2023-01-11 00:00:00,2023-07-16 12:22:47,2028-01-04,0.0
72692308,Platinum,Crédito,2023-02-06 00:00:00,2023-12-05 23:34:09,2028-01-04,11000.0
67735522,Platinum,Crédito,2023-01-07 00:00:20,2023-01-12 06:25:48,2025-06-03,24000.0
91031815,Black,Crédito,2023-01-01 00:00:20,2023-01-17 14:46:41,2027-11-13,15000.0
29947804,Platinum,Crédito,2023-01-04 00:00:20,2023-02-08 06:05:54,2025-12-25,32000.0
38715440,Platinum,Crédito,2023-01-22 00:00:20,2023-03-22 03:55:31,2028-01-02,28000.0
31140790,Black,Crédito,2024-04-13 00:00:20,2024-04-13 04:21:58,2025-08-29,32000.0
14645241,Gold,Crédito,2023-01-06 00:00:00,2023-06-22 10:10:12,2028-01-05,22000.0
45146764,Maestro/Debit,Débito,2023-01-10 00:00:20,2023-01-10 02:44:54,2025-09-04,0.0
25247865,Platinum,Crédito,2023-01-03 00:00:20,2023-02-02 22:45:32,2027-08-16,21000.0
72792581,Standard,Crédito,2023-01-03 00:00:20,2023-01-04 10:11:41,2026-12-31,13000.0
46984094,Black,Crédito,2023-01-02 00:00:20,2023-01-02 13:36:10,2025-12-20,21000.0
71700481,Platinum,Crédito,2023-06-09 00:00:20,2024-04-14 03:03:33,2027-03-09,31000.0
43285054,Black,Crédito,2023-01-02 00:00:20,2023-01-12 20:25:20,2026-06-22,26000.0
93128801,Gold,Crédito,2023-01-12 00:00:20,2023-02-07 01:14:46,2027-01-02,14000.0
82528395,Maestro/Debit,Débito,2023-10-06 00:00:20,2024-04-06 16:17:06,2026-09-06,0.0
86676079,Gold,Crédito,2023-01-10 00:00:20,2023-04-02 10:56:43,2026-11-22,10000.0
71676649,Black,Crédito,2023-01-06 00:00:20,2023-01-06 18:31:56,2025-03-18,17000.0
71572989,Platinum,Crédito,2024-11-04 00:00:20,2025-01-18 21:07:55,2026-06-04,19000.0
46304127,Gold,Crédito,2023-01-09 00:00:00,2023-03-15 03:48:29,2028-01-05,20000.0
11621224,Platinum,Crédito,2024-11-25 00:00:20,2024-11-25 10:37:51,2027-10-20,13000.0
21302546,Maestro/Debit,Débito,2024-12-07 00:00:20,2025-04-03 17:27:30,2027-09-06,0.0
57142368,Maestro/Debit,Débito,2023-01-02 00:00:20,2023-01-20 03:02:42,2027-07-22,0.0
37117018,Gold,Crédito,2023-11-23 00:00:20,2025-01-28 22:28:28,2028-01-05,20000.0
11533487,Platinum,Crédito,2023-01-06 00:00:20,2023-01-11 15:18:54,2025-11-18,20000.0
49978236,Black,Crédito,2023-02-07 00:00:00,2023-10-30 15:22:18,2028-01-05,33000.0
31131046,Black,Crédito,2023-10-27 00:00:20,2024-04-25 11:26:22,2026-10-28,29000.0
16766428,Platinum,Crédito,2024-04-13 00:00:20,2024-05-21 20:42:41,2028-01-05,12000.0
89449578,Platinum,Crédito,2023-01-08 00:00:20,2023-01-26 10:43:31,2027-04-11,32000.0
86778165,Gold,Crédito,2024-11-05 00:00:20,2024-11-15 23:50:08,2027-10-17,15000.0
62924617,Gold,Crédito,2023-01-20 00:00:20,2023-01-22 12:33:02,2025-07-21,21000.0
41773288,Black,Crédito,2023-01-03 00:00:20,2023-03-10 04:45:33,2027-07-02,38000.0
66219160,Platinum,Crédito,2023-01-22 00:00:20,2023-01-22 11:37:11,2027-08-08,20000.0
71574097,Black,Crédito,2023-01-03 00:00:20,2023-01-06 22:51:05,2025-11-27,29000.0
75716252,Black,Crédito,2023-01-05 00:00:20,2023-01-05 16:26:12,2026-10-06,22000.0
24157043,Maestro/Debit,Débito,2023-01-07 00:00:20,2023-02-20 03:13:21,2027-10-15,0.0
13307558,Black,Crédito,2023-02-06 00:00:00,2023-11-09 10:27:11,2028-01-05,20000.0
88476814,Platinum,Crédito,2023-01-03 00:00:20,2023-01-03 23:00:58,2025-06-15,33000.0
26499616,Black,Crédito,2023-01-03 00:00:20,2023-02-13 09:15:12,2026-02-09,38000.0
17759942,Maestro/Debit,Débito,2025-01-02 00:00:20,2025-01-12 15:47:53,2026-11-19,0.0
35369521,Gold,Crédito,2023-01-03 00:00:20,2023-01-30 08:03:42,2025-04-27,23000.0
13092246,Platinum,Crédito,2023-01-15 00:00:20,2023-02-11 01:39:06,2026-01-09,12000.0
21048230,Gold,Crédito,2024-10-09 00:00:20,2024-10-17 01:05:54,2027-10-28,9000.0
86493336,Standard,Crédito,2023-01-26 00:00:20,2023-02-24 09:11:02,2027-01-12,10000.0
