Cliente_ID,Valor,Data,Pix_para_si_mesmo,Tipo_transacao,Aprovado,PF_PJ,Agendado
7259,648.0,2025-11-14 08:59:50.696979712,0,Envio,1,PJ,Não
2774,16.0,2023-07-25 22:00:26.514941184,0,Envio,1,PJ,Não
8215,135.98,2024-05-02 23:12:19.280581376,0,Envio,1,PF,Não
4487,404.11,2024-12-02 09:22:31.386556672,0,Envio,1,PF,Não
7233,10.0,2024-09-13 01:34:26.891500544,0,Envio,1,PF,Não
5866,228.0,2025-11-17 12:56:07.844960768,0,Envio,1,PJ,Não
5060,198.0,2025-09-08 18:32:02.229783296,0,Envio,1,PJ,Não
5612,25.0,2024-10-13 13:40:22.066960384,0,Envio,1,PJ,Não
1816,228.97,2024-12-09 20:45:05.918529024,0,Envio,1,PF,Não
6731,36.0,2024-03-16 22:38:53.414527744,0,Envio,1,PJ,Não
5311,194.24,2024-11-13 01:40:44.019672064,0,Envio,1,PJ,Não
8481,132.68,2024-01-25 00:25:10.641323520,0,Envio,0,PJ,Não
8650,226.0,2023-07-22 13:31:52.324194048,0,Envio,1,PJ,Não
9560,52.0,2023-07-21 04:02:15.146205184,1,Envio,1,PF,Não
2916,285.0,2025-12-13 06:55:11.619200512,0,Envio,0,PF,Não
8834,82.85,2025-10-06 20:57:22.189285376,0,Envio,0,PJ,Não
1743,279.0,2023-11-27 10:16:37.933954560,0,Envio,1,PJ,Não
7474,2.0,2024-05-18 19:33:25.241025792,0,Envio,1,PJ,Não
4769,310.0,2023-05-10 10:40:25.853297408,0,Envio,1,PJ,Não
9619,8.0,2024-02-15 20:30:40.815419648,0,Envio,1,PF,Não
6353,850.0,2024-09-29 03:01:09.226974976,0,Envio,1,PF,Não
7224,3.0,2025-12-05 15:08:35.755424000,0,Envio,1,PJ,Não
7441,82.55,2023-12-31 09:30:28.266950912,0,Envio,1,PJ,Não
5060,31.0,2023-12-01 02:11:34.712853760,0,Envio,1,PJ,Não
3621,28.0,2024-02-09 08:53:00.377550336,0,Envio,1,PF,Não
1261,260.2,2024-10-12 02:41:34.305279488,0,Envio,1,PJ,Não
3728,158.0,2023-08-29 06:24:23.419397632,0,Envio,0,PF,Não
9084,1659.51,2025-12-18 14:14:41.186936320,0,Recebimento,1,PJ,Não
4150,37.0,2024-11-19 22:47:59.014123520,0,Envio,0,PJ,Não
8183,403.9,2024-04-20 23:55:48.982741760,1,Envio,1,PF,Não
5782,4217.0,2025-10-14 03:52:07.191085824,1,Envio,1,PF,Não
9917,393.0,2024-01-21 15:04:09.787227648,0,Envio,1,PJ,Não
1653,961.11,2025-08-29 12:34:21.740589312,0,Envio,1,PF,Não
9241,152.09,2024-06-15 01:10:55.508903424,1,Envio,1,PF,Não
1564,158.02,2023-08-01 21:29:53.710626304,0,Recebimento,1,PJ,Não
9072,78.0,2023-02-02 18:07:58.465329920,0,Envio,1,PJ,Não
3918,290.0,2024-11-07 02:13:10.847592960,0,Envio,1,PF,Não
5157,16.79,2025-09-30 06:18:40.825463040,0,Envio,1,PJ,Não
1209,796.0,2025-09-23 15:56:12.851402752,0,Envio,1,PF,Não
2141,81.29,2024-02-29 19:42:41.591789312,1,Envio,0,PF,Não
7625,1152.0,2024-07-04 23:21:15.681054464,0,Envio,1,PJ,Não
3813,728.0,2025-11-19 23:00:02.105749760,0,Recebimento,1,PJ,Não
3526,14.0,2024-08-22 08:10:51.033342976,0,Envio,1,PJ,Não
2206,202.0,2024-09-03 00:09:26.502384896,0,Envio,1,PJ,Não
1785,520.0,2025-11-29 01:58:23.111772928,0,Envio,0,PJ,Não
2446,31.19,2024-02-24 08:13:33.340115456,0,Recebimento,1,PJ,Não
8828,825.16,2024-05-18 18:30:38.488028928,0,Envio,1,PJ,Não
6621,137.0,2023-10-31 14:50:47.082300672,0,Envio,1,PJ,Não
4975,32.76,2023-04-07 13:48:38.952758272,0,Envio,1,PJ,Não
1011,934.0,2024-02-24 23:28:05.395501312,0,Envio,1,PJ,Não
3578,54.0,2023-01-01 00:44:03.937838848,0,Envio,0,PF,Não
4727,59.0,2024-01-27 11:19:02.964436992,0,Envio,1,PF,Não
4027,794.7,2023-07-30 07:33:01.748953600,1,Recebimento,1,PF,Não
9843,74.0,2024-04-07 17:16:06.220332544,0,Envio,1,PJ,Não
9177,121.13,2023-07-02 21:25:39.861488896,0,Envio,1,PJ,Não
1772,62.01,2025-08-24 19:16:54.861998336,1,Envio,1,PF,Sim
2322,118.0,2024-02-24 11:03:47.093631488,0,Envio,1,PJ,Sim
9573,323.0,2024-03-09 19:54:18.280920832,0,Recebimento,1,PJ,Não
3276,226.19,2024-01-05 05:14:30.686921728,0,Envio,1,PF,Não
9308,126.0,2024-11-14 16:53:44.047396608,0,Envio,1,PF,Não
2816,1396.0,2025-08-20 05:57:04.642143232,0,Envio,1,PJ,Não
1529,1176.19,2023-03-01 08:09:16.867933696,0,Envio,1,PJ,Não
6677,101.0,2023-02-04 00:17:03.203319808,0,Envio,1,PJ,Não
9604,430.0,2023-02-15 15:49:04.550315776,0,Envio,1,PJ,Não
3137,70.0,2024-03-25 10:59:12.152630272,1,Envio,1,PF,Não
4763,508.0,2025-08-15 07:07:09.601168128,0,Envio,1,PJ,Não
2238,337.46,2024-03-29 06:09:31.506997248,0,Envio,0,PJ,Não
3578,365.57,2024-08-01 16:27:11.718818816,0,Envio,1,PJ,Não
5672,471.14,2025-12-01 18:10:24.707808768,0,Envio,1,PJ,Não
2683,88.55,2023-10-24 01:17:26.438867456,0,Envio,1,PJ,Não
6663,191.25,2024-10-17 15:04:25.048797952,0,Envio,1,PJ,Não
3214,1058.89,2023-02-08 19:53:52.353277184,0,Envio,1,PJ,Não
3723,482.48,2023-03-07 11:37:46.158119936,0,Envio,1,PJ,Não
5182,145.0,2024-01-02 05:01:41.205156352,0,Recebimento,1,PF,Não
1245,46.0,2024-10-08 22:12:17.866565888,0,Envio,1,PJ,Não
8900,396.0,2025-11-18 02:24:01.825237504,0,Envio,1,PF,Não
4596,47.0,2023-02-28 16:02:22.894604544,0,Envio,1,PJ,Não
6906,3632.75,2025-10-23 06:39:01.063255808,1,Envio,1,PF,Não
2869,144.38,2024-02-06 08:07:49.862136064,0,Envio,1,PJ,Não
1477,384.0,2023-08-25 03:32:49.412054272,0,Envio,1,PF,Não
7789,64.0,2024-03-31 15:16:26.261456640,0,Recebimento,0,PF,Não
1132,212.0,2023-02-27 19:20:06.003816448,0,Envio,1,PJ,Não
6906,465.0,2024-05-13 13:20:48.372892416,0,Envio,1,PJ,Não
5157,36.85,2024-10-29 19:19:31.442024704,0,Envio,1,PJ,Não
4674,6.53,2023-10-01 00:04:21.281433088,0,Envio,1,PJ,Não
3720,1089.0,2025-11-18 02:43:27.668948224,1,Envio,1,PF,Não
4018,1378.0,2025-09-21 03:46:00.154001664,0,Envio,1,PF,Não
4524,32.0,2025-08-04 10:27:35.441438720,1,Envio,1,PF,Sim
9099,93.0,2025-10-05 17:36:14.056065280,0,Envio,1,PF,Não
6951,83.0,2024-12-05 10:42:23.358512384,0,Envio,1,PF,Não
7917,5.46,2023-12-18 03:34:17.114265600,0,Envio,1,PJ,Não
4294,433.88,2023-11-30 19:36:52.605492480,0,Envio,1,PJ,Não
4779,392.0,2023-01-14 18:15:23.550268672,0,Envio,1,PF,Não
1594,57.0,2023-07-07 08:12:38.282148608,0,Envio,1,PF,Não
4863,136.0,2024-07-31 10:49:34.016326912,0,Envio,1,PF,Não
5069,15.0,2023-12-21 09:56:41.433496832,0,Envio,1,PJ,Não
3191,43.0,2023-04-28 12:46:05.783619840,0,Envio,1,PF,Não
6777,285.0,2023-04-22 02:01:08.966680576,0,Envio,1,PJ,Não
8151,79.0,2023-02-26 19:52:19.997856000,0,Envio,1,PJ,Não
9619,97.0,2024-05-27 17:28:52.398621184,0,Envio,1,PJ,Não
5546,79.52,2023-07-14 04:43:47.490476288,0,Envio,1,PJ,Não
2397,707.13,2024-05-23 14:00:34.966887424,0,Envio,1,PJ,Não
5020,20.89,2023-10-16 14:01:42.952048384,0,Envio,1,PF,Não
9590,76.29,2023-09-09 22:00:11.969194752,0,Envio,1,PF,Não
7598,74.0,2024-05-02 10:23:16.172413440,0,Envio,0,PJ,Não
9053,220.0,2024-03-29 06:17:31.154433024,0,Envio,1,PJ,Não
3237,667.79,2023-01-24 00:04:53.960086784,0,Recebimento,1,PJ,Não
7791,242.0,2025-09-20 00:32:44.891417088,0,Envio,1,PJ,Não
6883,96.0,2023-01-01 12:24:28.252177408,0,Envio,1,PF,Não
7617,168.03,2023-02-07 03:17:07.812141056,0,Envio,1,PF,Não
9873,104.0,2024-09-08 07:02:56.304212224,0,Envio,1,PF,Não
4127,428.88,2024-12-22 03:34:23.050139392,0,Envio,1,PJ,Não
7069,192.87,2023-02-09 07:03:35.022196992,0,Envio,1,PJ,Não
8086,77.0,2024-10-02 01:12:06.446574592,0,Envio,1,PJ,Não
2296,50.0,2023-04-08 20:10:27.759709440,1,Envio,0,PF,Não
6115,45.0,2024-08-30 03:55:25.068806144,0,Envio,1,PF,Não
1138,21.0,2025-08-15 05:12:47.545076992,0,Envio,1,PF,Não
1202,95.09,2025-10-19 19:12:58.104112640,1,Envio,1,PF,Não
3414,191.0,2023-05-28 02:15:43.417025024,0,Envio,1,PJ,Não
1043,15.51,2023-07-19 08:59:01.945161472,0,Envio,1,PJ,Não
1749,783.0,2024-12-14 07:54:35.267145728,0,Envio,1,PJ,Não
5181,11.17,2024-03-18 01:19:41.192327936,0,Envio,1,PJ,Não
3492,106.0,2025-11-12 18:15:08.885085440,0,Envio,1,PJ,Não
6769,87.0,2025-12-23 02:51:06.943814400,0,Envio,1,PF,Não
3748,42.0,2024-05-10 13:12:40.920027648,0,Envio,1,PJ,Não
2439,58.0,2024-10-03 20:28:38.815983360,0,Envio,1,PF,Não
2820,466.0,2023-09-08 19:25:10.862720768,0,Envio,1,PF,Não
7488,46.23,2024-08-01 16:26:41.227524352,0,Recebimento,1,PJ,Não
5546,45.0,2023-05-12 03:33:57.326828032,0,Envio,1,PJ,Não
1188,77.53,2023-01-20 17:44:19.033232896,0,Envio,1,PJ,Não
5483,149.0,2024-12-27 08:53:18.942547200,0,Recebimento,1,PJ,Sim
2329,258.0,2023-09-12 15:40:48.943121920,0,Envio,1,PJ,Não
6064,97.0,2023-11-14 11:33:43.167518720,0,Envio,1,PJ,Não
1837,48.25,2024-12-11 14:14:53.584672768,0,Envio,0,PF,Não
2905,1626.0,2025-09-16 08:37:08.699755520,0,Envio,1,PJ,Não
3843,292.75,2025-09-10 18:43:48.625899520,0,Envio,1,PJ,Não
6465,24.63,2024-06-29 16:11:57.401301760,0,Recebimento,1,PF,Não
2329,140.0,2023-05-17 16:51:23.188476160,0,Envio,1,PJ,Não
1090,331.0,2023-03-23 21:07:02.028642560,0,Envio,0,PF,Não
3223,32.97,2024-08-18 21:55:53.018130432,0,Envio,1,PJ,Não
3526,20.0,2024-03-24 19:41:31.992190976,0,Envio,1,PJ,Não
4769,185.0,2023-09-05 20:25:09.597217536,1,Envio,0,PF,Não
8183,9.0,2023-11-28 03:01:28.281029888,0,Envio,1,PJ,Não
7053,13.3,2024-05-27 00:33:50.409696768,1,Envio,1,PF,Não
7309,78.35,2023-07-15 05:06:41.468458496,1,Envio,1,PF,Não
9785,289.09,2023-05-20 13:44:26.640544000,0,Envio,1,PJ,Não
1837,183.0,2024-07-27 07:59:57.018111488,0,Envio,1,PJ,Não
7540,12.0,2023-08-13 05:38:38.295076352,0,Envio,0,PJ,Não
7450,151.0,2025-11-26 04:47:53.710247168,0,Envio,1,PJ,Não
7810,31.02,2025-09-23 18:32:52.721853184,0,Envio,0,PJ,Não
8655,37.0,2025-11-20 01:53:44.280301312,0,Envio,1,PJ,Não
1385,18.26,2024-08-31 15:05:46.313421568,0,Envio,0,PF,Não
6765,309.52,2025-09-12 09:13:56.667490048,0,Envio,1,PJ,Não
6998,353.0,2025-09-16 10:56:07.458677760,0,Envio,1,PJ,Não
9351,65.0,2023-03-21 19:25:12.816949760,0,Envio,1,PJ,Não
5311,539.43,2025-11-18 00:24:40.569445888,0,Envio,1,PF,Não
6203,129.96,2024-07-19 08:05:36.292174080,1,Envio,1,PF,Não
8811,65.0,2024-05-21 11:51:10.824065792,0,Envio,1,PJ,Não
6087,385.0,2023-12-07 15:21:41.784502528,0,Envio,1,PF,Não
3473,219.71,2023-08-10 06:30:31.777702400,0,Envio,1,PJ,Não
7973,61.0,2023-10-31 23:31:54.074367232,0,Recebimento,0,PJ,Não
3171,4578.0,2025-11-10 21:23:11.436261376,0,Envio,1,PJ,Não
8358,100.96,2024-04-01 09:35:48.154948864,0,Envio,1,PF,Não
1252,143.0,2023-06-06 11:30:16.877710336,0,Envio,0,PJ,Não
1215,1613.42,2025-09-11 01:33:14.621201664,0,Envio,1,PJ,Não
5865,102.0,2025-09-21 19:00:11.156384768,0,Envio,1,PJ,Não
1494,96.79,2023-04-22 09:45:43.478953728,1,Envio,1,PF,Não
4542,5251.0,2025-11-11 18:34:18.279079168,1,Envio,1,PF,Não
7815,75.0,2024-11-05 13:13:05.716050688,0,Envio,1,PJ,Não
3970,31.09,2024-11-16 17:35:04.794793728,0,Envio,1,PJ,Não
3020,236.0,2024-06-29 21:07:31.771716352,0,Envio,1,PF,Não
6024,-33200.0,2025-12-29 12:18:33.189849600,1,Recebimento,1,PF,Não
1718,139.0,2024-08-26 00:47:40.872092416,0,Envio,1,PJ,Não
2329,461.02,2023-12-09 12:48:56.340861440,0,Envio,1,PJ,Não
4458,89.0,2023-08-10 01:10:20.819986176,0,Envio,1,PF,Não
2031,108.0,2024-06-17 17:59:19.711661568,0,Envio,1,PJ,Não
6310,2008.51,2025-12-18 00:17:41.314113024,0,Envio,1,PJ,Não
9117,30.46,2023-05-23 22:41:42.844089344,0,Recebimento,1,PJ,Não
1819,110.0,2023-02-26 14:34:23.355601664,0,Envio,1,PJ,Não
9351,985.42,2025-12-18 12:12:15.035555072,0,Envio,1,PF,Não
4605,194.0,2025-12-24 16:25:30.845087232,0,Envio,1,PJ,Não
9721,351.34,2023-10-03 16:50:03.119166720,0,Envio,1,PF,Não
7609,1931.0,2025-09-14 13:48:58.282617600,0,Recebimento,1,PJ,Não
6931,161.0,2025-11-17 03:44:14.065767936,0,Envio,1,PJ,Não
7332,126.0,2023-01-30 13:49:38.530931456,0,Envio,1,PJ,Não
5416,269.66,2024-09-05 14:27:00.140998144,0,Envio,1,PJ,Não
1323,315.72,2025-09-03 20:42:50.207317248,0,Envio,1,PJ,Não
9585,276.1,2024-11-06 03:15:02.536418304,0,Envio,1,PF,Não
2322,310.0,2023-01-20 07:34:19.519799552,0,Envio,1,PJ,Não
2012,223.0,2025-08-11 06:59:25.176271872,1,Recebimento,1,PF,Não
2295,2399.27,2025-11-08 03:55:02.452256512,0,Envio,1,PF,Não
9946,373.58,2023-06-15 10:15:21.316239360,1,Envio,1,PF,Não
7139,247.03,2023-12-24 21:21:28.907687680,0,Envio,1,PF,Não
4605,387.48,2025-10-07 13:55:59.290928640,0,Envio,0,PF,Não
3707,339.3,2024-09-29 21:15:05.503320320,0,Envio,1,PJ,Não
1547,-93800.0,2024-07-04 16:13:33.585705216,0,Envio,1,PJ,Não
2756,34.0,2023-03-13 04:01:16.464456448,0,Envio,1,PJ,Não
1071,4.8,2023-03-23 05:23:29.188941056,0,Recebimento,1,PJ,Não
5056,2891.0,2025-10-26 21:30:37.464559616,0,Envio,1,PF,Não
1376,31.87,2024-11-26 14:37:12.719264512,0,Envio,1,PF,Não
6440,191.38,2024-11-02 22:22:59.116525568,1,Recebimento,1,PF,Não
8750,133.19,2023-03-20 07:41:40.401536768,0,Envio,1,PJ,Não
8954,24.13,2024-03-28 18:42:33.196009216,0,Recebimento,1,PF,Não
6310,1208.0,2023-05-12 18:50:05.237168128,0,Envio,1,PJ,Não
3238,205.0,2023-01-24 09:29:28.548132608,0,Recebimento,1,PJ,Não
3055,22.0,2023-02-13 22:11:26.602846976,0,Recebimento,1,PF,Não
8467,532.0,2024-04-09 02:34:46.256859136,0,Recebimento,1,PJ,Não
7898,1045.0,2023-11-16 04:18:12.369095168,0,Envio,1,PJ,Não
8144,88.0,2024-02-21 21:40:39.122274304,0,Recebimento,1,PJ,Não
9896,0.0,2023-03-07 20:27:43.936244992,0,Envio,1,PJ,Não
5195,584.0,2025-10-25 21:03:24.282462976,1,Envio,1,PF,Não
9573,16.3,2023-01-13 11:14:04.833143296,0,Envio,0,PJ,Sim
7672,196.0,2024-05-20 16:53:38.560909056,0,Envio,1,PF,Não
8744,485.0,2024-06-13 20:31:51.366655488,0,Envio,1,PF,Não
1875,444.11,2024-11-03 16:48:11.558838016,0,Envio,1,PJ,Não
6498,37.0,2024-09-18 13:30:38.505194752,0,Envio,1,PJ,Não
9953,141.12,2024-12-01 00:39:57.720155904,1,Envio,1,PF,Não
1490,2909.0,2025-09-07 04:47:36.168339712,0,Recebimento,1,PJ,Não
1248,372.23,2024-04-11 23:35:13.642910720,0,Envio,1,PJ,Não
6674,271.0,2025-12-29 21:37:24.695719168,1,Envio,0,PF,Não
9717,217.23,2023-11-04 02:03:31.241004544,0,Envio,1,PF,Não
1480,488.89,2025-12-20 15:45:30.308062464,0,Envio,1,PJ,Não
5546,1079.0,2025-11-08 19:14:02.824405504,1,Envio,1,PF,Não
3214,339.0,2024-04-13 22:13:37.071205120,0,Recebimento,1,PF,Sim
8307,479.0,2024-09-16 23:39:26.469916672,0,Envio,1,PJ,Sim
7781,65.0,2024-06-02 07:20:22.601221632,0,Envio,1,PF,Não
6677,91.66,2024-03-06 11:49:27.167056384,0,Envio,1,PF,Não
4237,628.0,2025-10-21 12:20:01.999045376,0,Envio,1,PJ,Não
6186,109.0,2023-11-19 00:53:06.227721472,0,Envio,0,PJ,Não
5994,245.0,2023-10-21 00:57:11.816287488,1,Envio,1,PF,Não
8378,1126.0,2023-07-18 12:54:00.667108352,0,Envio,1,PJ,Não
5454,1154.0,2025-08-08 01:34:36.714105856,1,Envio,1,PF,Não
1547,282.2,2024-05-19 21:50:18.771835136,0,Envio,1,PJ,Não
2916,140.0,2024-07-15 16:43:58.909745664,0,Envio,1,PJ,Não
7445,260.0,2024-03-20 07:43:37.487155456,0,Envio,1,PJ,Não
2295,1955.0,2025-10-15 09:43:54.992293888,0,Envio,1,PJ,Não
3414,21.39,2023-04-25 13:46:41.641693184,0,Recebimento,1,PF,Não
7659,234.0,2024-01-25 23:32:37.605057792,0,Envio,1,PJ,Não
7752,784.0,2025-12-11 17:36:29.692177408,0,Envio,1,PJ,Não
3310,91.86,2024-02-28 05:07:36.970830336,0,Envio,1,PJ,Não
7712,429.0,2023-06-04 16:47:48.429239808,0,Envio,1,PJ,Não
4201,5.0,2023-10-04 16:40:18.373334784,0,Envio,1,PF,Não
6457,74.0,2024-09-01 00:33:15.786947840,0,Envio,0,PF,Não
1270,428.83,2023-02-25 04:04:31.131354112,1,Envio,1,PF,Não
4899,327.0,2024-04-19 14:14:21.241238784,0,Envio,1,PJ,Não
5542,13.0,2024-10-14 17:16:06.549312512,0,Envio,1,PJ,Não
3662,171.0,2023-04-08 01:45:27.321912832,0,Envio,1,PJ,Não
7068,160.23,2024-08-22 08:55:15.217635328,0,Envio,1,PJ,Não
5324,308.0,2024-06-22 22:32:17.043222016,0,Envio,1,PJ,Não
8041,419.72,2023-01-02 18:11:03.083298304,0,Envio,1,PJ,Não
7810,33.0,2024-07-21 02:45:29.943663104,0,Envio,1,PF,Não
2808,296.0,2023-01-05 10:51:40.880715264,0,Recebimento,1,PJ,Não
1835,378.0,2023-01-09 20:28:22.624038144,0,Envio,1,PJ,Não
9160,313.49,2023-08-07 11:36:51.564403712,0,Envio,1,PF,Não
9104,302.0,2024-06-04 01:05:48.063193088,0,Envio,1,PJ,Não
6483,56.0,2024-09-04 19:53:55.262628608,0,Envio,1,PJ,Não
6883,16.11,2024-08-04 04:21:14.116668160,0,Envio,1,PF,Não
9023,1154.0,2023-10-09 20:58:39.887820800,0,Envio,1,PF,Não
2304,429.4,2024-03-20 00:42:56.072749824,0,Envio,1,PJ,Não
3305,50.0,2023-10-13 10:47:50.898628864,0,Envio,1,PF,Não
8722,158.0,2023-09-13 12:18:41.165722368,0,Envio,1,PJ,Não
7131,22.0,2024-06-10 03:12:44.947871488,0,Envio,0,PF,Não
7985,126.25,2024-06-28 11:32:36.391807744,0,Envio,1,PJ,Não
6551,381.0,2023-09-08 16:59:02.158094848,0,Envio,1,PF,Não
1692,43.0,2024-05-28 02:15:50.540420096,0,Envio,1,PF,Não
8999,45.0,2024-08-18 17:10:05.383392000,0,Envio,1,PF,Não
6906,82.99,2023-12-31 07:12:31.955753728,0,Recebimento,1,PF,Não
3593,204.93,2024-12-27 23:58:48.509883648,0,Recebimento,1,PJ,Não
6768,164.0,2024-05-20 21:31:11.591121152,1,Envio,1,PF,Não
4182,169.0,2023-06-23 04:35:42.095066880,0,Envio,1,PJ,Sim
8790,70.0,2024-02-27 04:47:33.209033216,0,Envio,0,PJ,Não
9837,830.0,2025-09-15 14:20:27.623683584,0,Envio,1,PJ,Não
7948,583.0,2023-03-26 06:35:38.962862080,0,Envio,0,PJ,Não
2512,83.51,2024-10-26 23:51:36.469638144,0,Envio,1,PJ,Não
6115,8.89,2023-12-26 15:50:44.597961728,0,Envio,1,PJ,Não
3868,227.0,2024-01-14 03:20:15.578949632,0,Envio,0,PJ,Não
8417,167.0,2023-09-15 03:59:51.205438464,0,Envio,1,PJ,Não
9725,65.69,2023-05-17 22:58:21.338780672,0,Envio,0,PJ,Não
4779,128.08,2024-11-29 01:17:39.411118080,0,Envio,1,PJ,Não
9843,296.0,2024-11-13 03:32:56.684345344,0,Envio,1,PF,Não
6142,99.32,2023-11-21 18:07:45.386348288,0,Envio,1,PJ,Não
7792,1710.0,2025-08-15 13:36:52.092869120,1,Envio,0,PF,Não
3321,93.41,2023-05-28 02:32:21.190877952,0,Envio,1,PJ,Não
7474,402.56,2025-11-12 19:33:42.268728064,0,Envio,1,PJ,Não
2147,7.0,2025-10-30 07:51:09.716762624,0,Envio,0,PJ,Não
7518,324.0,2023-06-11 00:28:17.929578752,0,Envio,1,PJ,Sim
7366,657.77,2023-10-26 17:12:13.262868736,1,Envio,1,PF,Não
1747,29.0,2023-08-17 17:54:57.438975744,0,Envio,1,PJ,Não
9573,15.47,2023-02-10 08:47:38.124733184,0,Envio,1,PJ,Não
6539,287.0,2023-08-17 02:48:28.310046720,0,Envio,1,PJ,Não
2421,2744.0,2025-12-09 07:26:22.197641216,0,Envio,1,PJ,Não
3209,183.61,2025-11-03 19:14:01.099420928,0,Envio,1,PJ,Não
1031,435.0,2023-02-22 12:41:41.246714368,0,Envio,1,PJ,Não
1215,390.88,2023-05-10 17:44:44.166240000,0,Envio,1,PF,Não
4443,64.0,2023-10-31 01:02:22.834307072,0,Envio,1,PJ,Não
6485,138.0,2025-11-16 09:59:18.170769920,0,Envio,1,PF,Não
3384,101.0,2024-02-03 08:17:35.643369216,0,Envio,1,PJ,Não
7284,20.0,2024-06-12 13:33:53.129200896,0,Envio,1,PF,Não
9854,19.0,2024-09-13 10:07:01.349357568,0,Envio,0,PF,Não
1112,113.28,2023-04-26 22:41:24.120934400,0,Envio,0,PJ,Não
4018,230.67,2023-07-20 09:19:31.816244992,0,Envio,1,PJ,Não
8145,322.25,2023-01-01 06:17:35.110974720,0,Envio,1,PJ,Não
1567,1156.0,2025-09-19 21:11:12.349429760,0,Envio,1,PF,Não
3257,78.0,2024-05-27 20:30:40.827720448,0,Recebimento,1,PJ,Sim
5672,18.9,2023-07-04 05:00:40.509468672,0,Envio,1,PJ,Não
9873,1018.0,2025-12-08 08:16:27.401317376,0,Envio,1,PJ,Não
9560,30.59,2024-09-18 16:56:40.284881920,0,Envio,1,PF,Não
3020,617.78,2025-09-20 01:13:50.582615808,0,Envio,1,PJ,Não
4727,193.22,2024-06-23 23:05:49.669528320,0,Envio,1,PJ,Não
3279,52.61,2025-11-01 14:05:45.381938432,0,Envio,1,PJ,Não
8539,692.0,2024-12-03 05:18:10.135499776,0,Envio,1,PF,Não
2296,660.0,2023-11-23 15:23:10.014403072,0,Envio,1,PJ,Não
1555,139.0,2025-12-16 19:03:02.794589952,0,Envio,1,PJ,Não
6498,195.0,2024-05-10 16:03:49.395945728,0,Envio,1,PF,Não
2469,86.0,2024-12-14 14:28:12.239116032,0,Envio,1,PF,Não
3002,3012.0,2025-09-25 17:53:40.409389568,0,Envio,1,PF,Não
3346,33.46,2024-01-22 10:25:58.231041280,0,Envio,1,PJ,Não
9469,61.0,2024-02-17 16:57:37.070765568,0,Envio,1,PJ,Não
8259,97.0,2023-12-30 19:32:50.110245120,0,Envio,1,PF,Não
9691,595.76,2024-02-04 01:38:39.021524480,0,Envio,0,PJ,Não
7092,236.23,2024-10-30 00:28:20.425860864,0,Recebimento,1,PF,Não
6178,174.42,2023-08-20 17:26:20.853985536,0,Envio,1,PJ,Não
6465,36.0,2023-05-13 03:11:24.898517248,0,Envio,1,PJ,Não
9785,33.15,2024-07-06 12:03:20.061480192,1,Envio,1,PF,Não
6933,113.0,2023-01-24 00:39:08.277815552,1,Envio,0,PF,Não
2808,85.08,2024-12-24 10:51:56.161748736,0,Envio,1,PJ,Não
9036,6.0,2024-10-18 10:53:09.180440832,0,Envio,1,PJ,Não
9716,952.0,2025-12-24 23:44:26.166073088,0,Envio,1,PF,Não
3911,243.83,2024-08-12 16:58:41.238877440,0,Envio,1,PJ,Não
7370,508.77,2024-06-24 10:09:39.884509184,0,Envio,1,PF,Não
3748,488.82,2024-01-14 05:23:06.710825216,0,Envio,1,PJ,Sim
5865,418.35,2024-05-25 03:46:15.478087936,1,Envio,1,PF,Não
8056,82.0,2024-03-03 05:08:24.716932864,0,Envio,1,PJ,Não
3597,528.47,2023-11-18 07:36:42.356476928,0,Recebimento,1,PJ,Não
1094,492.19,2025-10-31 14:28:45.895589632,0,Envio,1,PJ,Não
9280,388.95,2023-05-12 14:35:15.563193344,0,Envio,1,PF,Não
4010,4433.01,2025-10-15 04:50:40.988642048,0,Envio,1,PJ,Não
6635,92.0,2024-04-22 05:51:13.711595008,1,Envio,1,PF,Não
2581,61.56,2024-03-01 18:40:54.448779776,0,Envio,1,PF,Não
6539,297.0,2024-11-07 21:32:52.609598976,0,Envio,1,PF,Não
2385,47.0,2024-05-17 04:08:49.421381120,0,Envio,1,PF,Não
8809,514.0,2024-09-14 22:45:49.379194112,0,Recebimento,0,PJ,Não
9205,274.0,2023-12-20 01:26:57.260419328,0,Envio,1,PJ,Não
1320,21.51,2024-10-28 14:08:57.922808064,0,Envio,1,PF,Não
7752,233.0,2025-10-15 13:00:01.449467648,0,Envio,1,PF,Não
6451,260.4,2023-01-12 18:04:47.627410432,0,Envio,1,PJ,Não
2173,392.0,2024-04-27 00:35:44.776310016,0,Envio,1,PJ,Não
6874,49.87,2024-04-22 14:40:48.021729280,0,Recebimento,1,PJ,Não
1905,591.0,2025-09-01 12:18:00.145470720,1,Envio,1,PF,Não
6769,177.55,2025-08-05 13:53:25.571967488,0,Envio,1,PJ,Não
1883,8.0,2024-10-30 15:24:13.906577920,0,Envio,1,PJ,Não
5240,45.0,2024-07-12 13:48:08.719847424,0,Envio,1,PJ,Não
2057,251.19,2024-04-29 06:56:10.041869568,0,Envio,1,PF,Não
1185,177.0,2023-02-16 11:00:02.047174656,0,Envio,1,PJ,Não
8124,338.0,2025-12-07 21:07:59.531015424,0,Envio,1,PJ,Não
4086,627.09,2023-04-17 22:08:21.626829312,0,Envio,0,PF,Não
8144,325.16,2023-04-24 09:09:24.147893504,0,Envio,1,PJ,Não
3414,482.0,2024-02-01 05:49:39.122336256,0,Envio,1,PF,Não
