Cliente_ID,Data_Abertura_Conta_Inv,Data,Valor_Aplicado,Saldo_Atual,Produto_Investimento,Data_de_vencimento
4436,202311,202403,2291.38,4636.37,Renda Variavel,203002
9223,202301,202305,10466.66,91571.2,Reservinha,299901
4251,202302,202507,603.43,21111.98,Tesouro Direto,203010
5182,202311,202412,789.79,1591.3,Tesouro Direto,203206
3066,202302,202502,553.99,7572.02,Tesouro Direto,203002
4251,202302,202412,627.55,2760.44,Reservinha,299901
7646,202301,202411,1208.99,5705.95,Tesouro Direto,203304
8430,202301,202301,1154.97,0.0,Tesouro Direto,203206
7231,202402,202403,1365.99,0.0,Tesouro Direto,203403
8169,202307,202406,-1382.29,66121.0,Reservinha,299901
2777,202401,202502,4943.5,37583.7,Renda Fixa,202511
7746,202303,202310,5413.47,12630.39,Renda Fixa,203308
8952,202301,202405,344.36,28350.02,Renda Fixa,202410
5767,202301,202502,3464.13,40037.81,Reservinha,299901
4379,202302,202507,1205.88,13884.68,Tesouro Direto,202808
8602,202302,202403,239.74,1309.8,Tesouro Direto,203509
1639,202305,202408,1316.85,1185.19,Reservinha,299901
9739,202301,202310,566.13,12036.86,Reservinha,299901
2471,202301,202501,1670.91,5874.97,Reservinha,299901
9176,202302,202311,3980.57,7450.65,Renda Variavel,203103
6621,202306,202401,1629.03,1257.86,Renda Fixa,202709
9843,202304,202505,729.52,32389.81,Reservinha,299901
9843,202304,202412,224.4,11639.44,Tesouro Direto,202911
5025,202301,202504,220.28,2641.81,Reservinha,299901
1793,202302,202303,1994.09,811.15,Reservinha,299901
3710,202308,202406,1126.71,0.0,Renda Fixa,202906
3709,202301,202501,738.2,880.11,Renda Fixa,202909
7083,202303,202303,2468.64,15194.03,Renda Fixa,203204
4285,202311,202409,4723.45,5295.64,Tesouro Direto,202412
7646,202301,202312,849.02,20.79,Renda Variavel,203509
6362,202304,202502,1200.48,35494.9,Reservinha,299901
7569,202301,202402,-9939.25,9939.25,Renda Fixa,202402
1038,202309,202409,2979.61,6956.88,Reservinha,299901
6533,202301,202504,1549.11,12330.66,Renda Variavel,203305
7380,202301,202507,7606.65,30918.85,Renda Variavel,202708
2296,202301,202501,1478.31,3094.09,Tesouro Direto,202804
1932,202303,202511,423.88,15423.58,Renda Variavel,203410
3662,202303,202408,2156.16,8706.41,Renda Fixa,203302
2738,202311,202501,5344.27,14195.48,Renda Fixa,203105
6632,202504,202512,1011.47,2998.81,Tesouro Direto,202811
4296,202301,202402,502.71,10931.69,Renda Variavel,203209
9508,202301,202508,782.31,36621.24,Reservinha,299901
8734,202301,202311,8641.68,31225.11,Tesouro Direto,202508
3237,202309,202401,2049.26,3280.5,Renda Fixa,202811
8902,202302,202407,641.28,7114.47,Renda Variavel,203005
8178,202302,202510,3012.72,65445.16,Renda Fixa,203207
6503,202306,202508,669.82,3447.57,Renda Variavel,202402
6371,202301,202307,971.16,23923.78,Reservinha,299901
9551,202304,202308,773.31,2315.56,Tesouro Direto,202910
3955,202504,202511,429.82,700.67,Tesouro Direto,202711
7073,202311,202505,5147.36,13378.8,Tesouro Direto,203012
6789,202312,202403,3256.52,2774.65,Renda Fixa,203103
4711,202302,202305,614.2,1298.55,Tesouro Direto,203205
2608,202303,202311,713.57,32712.73,Renda Variavel,202812
8427,202301,202301,2751.08,0.0,Tesouro Direto,203507
1035,202301,202410,1439.62,17636.32,Renda Variavel,203001
7684,202307,202310,785.02,0.0,Renda Fixa,202905
6337,202301,202510,1017.36,7783.65,Tesouro Direto,203404
6718,202312,202404,2872.32,3345.68,Renda Fixa,203507
2006,202306,202411,1003.66,4243.61,Renda Fixa,203510
4188,202307,202412,2736.21,47149.81,Reservinha,299901
7231,202402,202402,1898.93,8420.0,Renda Variavel,203206
8169,202307,202403,1608.25,0.0,Tesouro Direto,203308
8823,202408,202411,1550.53,3265.45,Renda Fixa,202706
4086,202308,202506,313.7,10418.82,Renda Variavel,203108
4769,202301,202302,3830.62,0.0,Reservinha,299901
1350,202301,202505,1676.74,52333.14,Reservinha,299901
2559,202310,202410,2836.8,49152.26,Reservinha,299901
9904,202302,202307,330.46,41162.13,Tesouro Direto,203308
5206,202301,202507,1030.46,0.0,Tesouro Direto,203411
4896,202303,202402,3745.81,94671.46,Reservinha,299901
4021,202302,202312,2635.85,3375.67,Tesouro Direto,202504
9224,202303,202303,3290.55,0.0,Renda Fixa,203006
7383,202302,202409,3265.05,50009.11,Renda Variavel,203406
2842,202307,202401,1523.8,2095.41,Renda Variavel,203207
9502,202301,202512,2945.15,15529.54,Reservinha,299901
9658,202401,202512,7162.18,127780.7,Reservinha,299901
7332,202303,202505,3005.49,8586.61,Renda Fixa,202404
8454,202305,202507,3027.11,19417.37,Reservinha,299901
6056,202501,202508,6800.43,44593.9,Renda Fixa,203009
2184,202302,202508,1139.21,42664.86,Reservinha,299901
4027,202310,202404,1944.22,49790.26,Reservinha,299901
2184,202302,202506,-166.35,42240.11,Reservinha,299901
1009,202404,202404,1540.65,0.0,Reservinha,299901
1589,202301,202302,858.14,30169.72,Reservinha,299901
2855,202302,202302,674.39,0.0,Renda Fixa,202809
3491,202301,202404,786.67,2645.73,Reservinha,299901
8632,202312,202504,2837.13,3435.24,Renda Variavel,202805
6030,202305,202307,215.54,8797.59,Reservinha,299901
6544,202302,202402,1617.97,4954.32,Renda Variavel,203211
3779,202412,202511,1994.13,11802.67,Tesouro Direto,202512
1561,202302,202504,3929.1,63644.8,Renda Fixa,202808
6440,202307,202401,2383.88,9658.51,Renda Fixa,202706
7380,202301,202409,689.45,10647.85,Renda Variavel,202708
5631,202301,202510,4201.06,20042.56,Renda Fixa,203309
3662,202303,202504,1613.5,11151.1,Reservinha,299901
6572,202305,202404,602.64,14800.23,Reservinha,299901
9928,202302,202509,2612.88,17247.31,Reservinha,299901
9737,202308,202505,3548.56,17842.57,Renda Variavel,202703
9321,202301,202309,410.18,2427.93,Tesouro Direto,203010
6088,202309,202406,2209.32,15182.54,Reservinha,299901
6544,202302,202302,2079.33,0.0,Renda Fixa,202911
5629,202406,202408,2440.69,63638.08,Reservinha,299901
9588,202305,202510,199.5,36567.16,Tesouro Direto,203408
1589,202301,202306,1333.95,15658.58,Renda Fixa,202509
4021,202302,202403,2419.24,1626.88,Renda Fixa,202709
9898,202303,202303,1991.61,42103.31,Reservinha,299901
9906,202305,202502,1098.84,24206.36,Reservinha,299901
6718,202312,202412,2357.77,0.0,Renda Variavel,203409
4150,202302,202308,3074.84,6534.65,Reservinha,299901
9990,202311,202404,3405.37,15276.37,Renda Variavel,203203
9321,202301,202302,165.57,239.54,Tesouro Direto,203010
9187,202301,202510,9063.61,292077.13,Reservinha,299901
9525,202301,202412,2832.37,11551.61,Reservinha,299901
7044,202304,202404,4076.14,50396.27,Reservinha,299901
3872,202308,202405,1207.7,40016.29,Reservinha,299901
4335,202301,202306,200.65,4936.04,Renda Variavel,203012
6337,202301,202307,2224.49,19595.51,Renda Fixa,202806
2842,202307,202307,1293.14,0.0,Reservinha,299901
9160,202301,202407,1444.7,4684.88,Tesouro Direto,203105
8215,202301,202402,26.53,767.94,Renda Variavel,203108
9866,202307,202406,2692.82,12742.96,Tesouro Direto,202507
8696,202305,202401,3320.25,63767.5,Reservinha,299901
6605,202301,202401,261.93,15274.87,Reservinha,299901
5528,202307,202411,1559.26,5470.35,Reservinha,299901
9525,202301,202509,2733.8,73038.13,Renda Fixa,203304
3725,202312,202409,1747.5,5369.26,Tesouro Direto,202502
1902,202301,202512,-7229.21,109967.32,Reservinha,299901
2270,202401,202502,2366.21,24001.46,Reservinha,299901
7973,202312,202406,294.9,9217.68,Reservinha,299901
3736,202301,202301,1940.41,42520.0,Reservinha,299901
2035,202302,202501,3276.32,138656.43,Reservinha,299901
1999,202302,202404,1042.21,7461.91,Reservinha,299901
4557,202301,202308,524.14,6521.55,Tesouro Direto,203001
1499,202303,202308,4135.25,2803.12,Renda Variavel,203103
2642,202306,202501,1535.31,10081.08,Reservinha,299901
2402,202305,202312,5485.83,29242.82,Renda Variavel,203105
1247,202306,202504,32.5,32108.13,Tesouro Direto,202709
9084,202301,202412,4132.24,5860.29,Reservinha,299901
2305,202301,202411,435.03,44182.34,Renda Variavel,202705
1279,202306,202411,5787.49,6606.08,Tesouro Direto,203305
7224,202302,202506,1202.57,22705.9,Reservinha,299901
6101,202301,202511,1704.27,48623.45,Reservinha,299901
9257,202302,202411,3472.95,9075.79,Renda Variavel,203212
3058,202303,202305,1589.08,3507.92,Renda Variavel,203312
2196,202301,202502,2953.52,42044.71,Renda Variavel,202803
2940,202304,202404,372.43,35283.54,Tesouro Direto,202711
5315,202507,202511,1726.45,0.0,Renda Fixa,202706
8734,202301,202511,9123.44,149718.55,Renda Fixa,203511
3969,202301,202304,2272.61,1828.6,Reservinha,299901
9383,202303,202510,204.9,5405.69,Reservinha,299901
4335,202301,202408,1827.93,14156.41,Tesouro Direto,203304
5223,202308,202510,331.51,6687.41,Renda Variavel,202807
8144,202310,202410,-1320.91,2250.7,Reservinha,299901
2184,202302,202503,3081.07,10735.19,Renda Fixa,203007
7917,202301,202508,165.52,9224.56,Renda Variavel,203503
6279,202304,202305,386.03,1162.69,Renda Variavel,202910
6865,202307,202404,8482.54,36946.87,Tesouro Direto,203109
3058,202303,202403,2748.91,17257.13,Tesouro Direto,203507
8567,202303,202303,5280.36,31160.0,Reservinha,299901
1350,202301,202305,1647.24,0.0,Renda Fixa,202811
9563,202301,202311,1359.26,2165.29,Tesouro Direto,203409
1324,202306,202504,6642.86,87111.47,Renda Fixa,203302
6301,202301,202404,1243.98,2510.95,Renda Fixa,203105
1088,202501,202501,2944.2,0.0,Renda Variavel,203509
1279,202306,202409,6621.21,22286.02,Renda Fixa,203404
9317,202309,202310,4123.04,1892.99,Renda Fixa,202709
3276,202302,202504,6738.48,44504.44,Tesouro Direto,202810
6002,202301,202303,1560.5,53457.7,Reservinha,299901
6870,202303,202507,4935.61,19784.11,Renda Variavel,203209
5561,202302,202407,535.81,21295.2,Reservinha,299901
4814,202310,202408,6364.52,39464.21,Reservinha,299901
5984,202301,202403,144.53,16537.69,Tesouro Direto,203412
5174,202301,202411,1686.83,5517.84,Tesouro Direto,203311
7768,202306,202503,1437.16,41297.89,Reservinha,299901
5307,202304,202306,46.66,18344.24,Renda Variavel,203203
1561,202302,202506,1495.68,31022.41,Reservinha,299901
7383,202302,202506,4081.87,19876.56,Renda Fixa,202903
9957,202312,202509,426.78,9886.12,Reservinha,299901
8734,202301,202408,5563.09,16430.0,Renda Variavel,203212
1494,202304,202305,1096.54,44504.62,Reservinha,299901
3707,202310,202412,2448.86,11895.8,Renda Variavel,203307
2084,202301,202304,371.52,495.2,Tesouro Direto,203411
2387,202409,202504,363.33,239.22,Renda Variavel,202904
3901,202404,202509,6093.45,5301.3,Renda Fixa,203108
2694,202304,202507,80.23,25476.41,Reservinha,299901
5709,202406,202512,121.94,20184.4,Reservinha,299901
3971,202301,202505,61.05,7438.4,Tesouro Direto,202512
8684,202302,202307,1753.34,0.0,Renda Variavel,203408
9024,202311,202505,103.22,39860.32,Renda Variavel,203511
4269,202301,202401,3732.2,15040.25,Tesouro Direto,203507
4005,202302,202503,1651.45,38343.58,Reservinha,299901
4379,202302,202302,1464.94,0.0,Renda Variavel,203408
1200,202301,202307,4110.81,44460.21,Reservinha,299901
4991,202301,202312,2148.64,2267.68,Renda Variavel,202409
2263,202302,202505,2744.67,15882.08,Reservinha,299901
5058,202308,202407,3653.11,22739.94,Tesouro Direto,203305
9600,202306,202308,2546.16,0.0,Reservinha,299901
5198,202301,202506,-77.38,4650.29,Reservinha,299901
5988,202303,202310,4591.37,24190.96,Renda Fixa,203507
5734,202302,202311,2487.54,60626.2,Reservinha,299901
9733,202406,202508,-478.49,3368.14,Reservinha,299901
2203,202311,202507,6372.08,25929.12,Renda Variavel,203304
9525,202301,202407,27.98,16030.99,Tesouro Direto,202904
6994,202305,202507,3890.99,62732.15,Tesouro Direto,203005
9866,202307,202311,2342.45,3816.3,Renda Variavel,203404
2196,202301,202506,1095.64,47243.1,Renda Variavel,202803
8383,202301,202411,2485.11,1050.15,Tesouro Direto,203208
2504,202410,202411,732.34,41270.72,Reservinha,299901
6275,202309,202501,2704.09,5386.0,Reservinha,299901
2842,202307,202312,2066.48,0.0,Renda Variavel,203207
7259,202304,202306,2488.03,2539.91,Renda Fixa,203109
5609,202301,202301,3448.25,53840.0,Reservinha,299901
7628,202303,202304,1643.45,47833.7,Reservinha,299901
9321,202301,202311,2385.82,20464.83,Reservinha,299901
8900,202301,202405,-5890.18,39647.18,Reservinha,299901
2833,202301,202303,2032.45,671.41,Reservinha,299901
7062,202305,202402,4044.23,66643.83,Reservinha,299901
4557,202301,202310,99.48,7177.35,Tesouro Direto,203001
5004,202308,202508,2938.77,12062.62,Renda Fixa,202712
5766,202302,202508,183.77,367.19,Tesouro Direto,203201
5274,202407,202409,231.58,2166.69,Tesouro Direto,202809
9257,202302,202512,-267.31,16615.32,Reservinha,299901
9843,202304,202304,634.37,15200.0,Reservinha,299901
3653,202301,202301,1014.31,0.0,Renda Fixa,202710
8585,202308,202309,1287.85,0.0,Tesouro Direto,203301
4296,202301,202406,17.89,11988.48,Renda Variavel,203209
4285,202311,202512,1723.7,76459.7,Reservinha,299901
8902,202302,202409,1.63,7966.57,Renda Variavel,203005
4379,202302,202501,1879.28,37599.2,Reservinha,299901
1248,202312,202406,1444.68,28382.22,Renda Fixa,203507
7037,202501,202501,948.18,20784.48,Reservinha,299901
8527,202305,202310,4764.54,0.0,Tesouro Direto,203104
7231,202402,202411,1212.79,1193.12,Reservinha,299901
9080,202301,202302,5052.67,0.0,Renda Variavel,202508
7625,202305,202506,5747.62,16754.05,Tesouro Direto,202705
4523,202301,202509,6221.99,64716.82,Tesouro Direto,202806
7530,202304,202509,3104.81,77183.16,Reservinha,299901
1494,202304,202308,3366.02,1266.76,Renda Fixa,203102
4773,202401,202504,5296.3,19759.68,Renda Fixa,202806
5988,202303,202303,4016.11,18720.0,Renda Fixa,203507
1966,202311,202411,2790.76,29830.47,Tesouro Direto,203010
4269,202301,202310,377.88,48667.62,Renda Variavel,203506
7015,202301,202411,1453.9,43978.4,Reservinha,299901
2177,202404,202509,2309.05,17545.39,Tesouro Direto,202807
3707,202310,202509,2399.08,27372.14,Tesouro Direto,203401
7513,202304,202409,5170.9,37583.33,Renda Variavel,202807
4555,202302,202509,1674.22,15515.84,Renda Variavel,203405
2263,202302,202309,2227.81,9424.66,Tesouro Direto,202405
2512,202308,202309,1014.99,3696.75,Renda Variavel,203310
9909,202309,202403,3517.42,40228.99,Renda Fixa,202408
5380,202302,202402,26.63,2231.35,Renda Variavel,202901
2854,202301,202412,2848.87,22750.19,Reservinha,299901
4801,202303,202310,356.19,1011.59,Renda Fixa,203212
7625,202305,202404,4738.79,19969.32,Renda Fixa,203209
4154,202306,202510,2223.42,4037.1,Renda Variavel,203405
3586,202304,202402,2180.94,69798.83,Reservinha,299901
8181,202301,202308,1403.0,0.0,Renda Variavel,202709
9563,202301,202403,976.6,6890.85,Tesouro Direto,203409
5127,202301,202303,12.57,6957.05,Renda Variavel,202912
2105,202401,202504,5417.03,52270.75,Reservinha,299901
3136,202304,202405,1400.92,3908.69,Reservinha,299901
8605,202301,202306,3557.42,4162.7,Tesouro Direto,202511
1932,202303,202402,555.26,3381.55,Renda Variavel,203410
1496,202301,202312,5967.72,25605.34,Reservinha,299901
7659,202302,202311,2668.9,8165.8,Renda Fixa,202702
5729,202301,202508,4340.28,124352.78,Reservinha,299901
4996,202309,202502,2600.31,9610.09,Renda Fixa,203104
6491,202411,202510,400.72,20340.47,Tesouro Direto,202811
5687,202307,202307,7407.34,0.0,Reservinha,299901
6848,202301,202501,870.69,3552.29,Reservinha,299901
5127,202301,202503,498.77,6466.9,Reservinha,299901
7646,202301,202503,368.45,3526.31,Reservinha,299901
1563,202302,202511,5065.12,31966.65,Renda Variavel,203305
5380,202302,202310,605.73,3917.66,Renda Fixa,203210
3586,202304,202501,8507.39,41291.69,Renda Fixa,203210
7530,202304,202306,5711.56,14857.58,Renda Fixa,203401
4688,202501,202503,2173.46,0.0,Renda Variavel,203010
3473,202301,202406,-481.14,32839.43,Reservinha,299901
2855,202302,202401,2310.18,4257.43,Renda Fixa,202809
7539,202302,202302,2108.93,0.0,Renda Variavel,202401
9957,202312,202511,1263.65,19013.78,Tesouro Direto,202703
2738,202311,202504,3477.64,20066.12,Renda Fixa,203105
3057,202406,202410,804.57,0.0,Tesouro Direto,203505
3002,202405,202509,-6013.75,45557.85,Reservinha,299901
8902,202302,202405,190.49,17126.23,Tesouro Direto,202811
1288,202311,202509,753.28,21653.66,Renda Fixa,203309
1749,202304,202505,2037.02,4306.06,Renda Variavel,202803
5276,202409,202411,14.58,5317.85,Reservinha,299901
3709,202301,202506,1184.16,2226.64,Tesouro Direto,202510
1948,202306,202310,298.83,510.16,Renda Variavel,203006
4688,202501,202512,5776.92,3702.18,Renda Variavel,203010
9957,202312,202411,3170.22,12673.9,Renda Fixa,202704
6668,202301,202301,2565.79,0.0,Tesouro Direto,203402
9606,202504,202505,6018.84,0.0,Renda Fixa,203005
5380,202302,202408,687.65,3553.26,Renda Variavel,202901
2576,202303,202309,739.23,14042.16,Reservinha,299901
2966,202302,202310,3360.58,87842.46,Reservinha,299901
3374,202301,202302,1808.71,0.0,Renda Fixa,203511
7917,202301,202506,2644.36,23913.53,Tesouro Direto,203102
5239,202301,202405,1174.21,32447.03,Tesouro Direto,202406
7746,202303,202408,3.2,13151.48,Renda Variavel,203202
9721,202304,202401,24.31,728.73,Renda Variavel,203506
7624,202305,202504,1661.88,1387.04,Renda Variavel,203301
3443,202301,202509,2560.58,13086.17,Tesouro Direto,202512
3422,202301,202310,276.03,30577.97,Reservinha,299901
7429,202301,202502,853.45,9543.78,Reservinha,299901
9312,202409,202507,7915.24,41450.59,Reservinha,299901
2047,202301,202503,3077.64,24271.67,Renda Fixa,202701
6789,202312,202312,3167.52,0.0,Tesouro Direto,203112
7558,202301,202409,149.71,16805.0,Renda Fixa,203302
3658,202311,202503,884.16,26688.24,Reservinha,299901
2608,202303,202311,2547.64,9929.48,Renda Fixa,202805
1094,202301,202311,1654.71,11131.66,Renda Variavel,203505
5328,202311,202511,-1053.61,59188.66,Reservinha,299901
1373,202301,202504,2401.07,4305.89,Renda Fixa,202711
6376,202308,202509,194.9,10445.31,Reservinha,299901
8533,202301,202303,646.16,10454.86,Renda Fixa,202407
2334,202301,202311,2024.52,1808.4,Renda Variavel,202510
2916,202301,202302,260.0,1052.78,Reservinha,299901
8902,202302,202405,4374.0,63558.19,Renda Fixa,202702
6674,202302,202308,717.7,582.26,Tesouro Direto,202802
3938,202305,202403,4926.42,31947.31,Renda Fixa,202508
8535,202302,202312,149.05,2179.3,Reservinha,299901
6518,202301,202312,2126.34,34842.47,Tesouro Direto,203508
4140,202309,202403,1991.81,3234.19,Tesouro Direto,202412
4975,202405,202411,1179.05,41.52,Reservinha,299901
6010,202312,202503,2622.91,60494.32,Reservinha,299901
2816,202504,202504,4541.5,0.0,Tesouro Direto,202411
2296,202301,202301,462.73,0.0,Renda Variavel,203405
3040,202412,202504,6626.08,78050.11,Reservinha,299901
3741,202301,202307,3298.6,2358.24,Reservinha,299901
7617,202311,202504,2791.3,5387.85,Renda Fixa,203104
1499,202303,202311,3144.48,53687.28,Reservinha,299901
4409,202302,202308,2260.88,26259.39,Tesouro Direto,202809
7120,202501,202507,5770.35,2327.22,Reservinha,299901
1009,202404,202508,2479.92,7866.79,Tesouro Direto,202402
9043,202301,202510,2291.95,59136.63,Renda Fixa,203509
9904,202302,202403,6850.91,57330.54,Tesouro Direto,203308
6279,202304,202404,719.97,2378.07,Renda Variavel,202910
4523,202301,202506,2219.04,44937.29,Reservinha,299901
3305,202301,202507,2769.92,12743.51,Tesouro Direto,202509
2781,202306,202410,901.08,2388.97,Renda Variavel,203502
7533,202302,202304,2920.46,0.0,Tesouro Direto,203004
2917,202303,202509,-251.25,694.8,Reservinha,299901
2184,202302,202411,2768.61,7592.76,Renda Fixa,203007
8169,202307,202502,2300.65,7625.65,Renda Variavel,202508
4269,202301,202412,3932.01,63804.09,Renda Fixa,203410
1757,202309,202502,721.08,34057.82,Tesouro Direto,203210
8533,202301,202404,38.35,2835.6,Renda Variavel,202511
7973,202312,202511,195.8,17614.82,Reservinha,299901
1859,202304,202304,123.35,0.0,Renda Variavel,203102
5280,202302,202312,2415.86,5631.04,Renda Fixa,202406
4214,202301,202509,659.8,48316.59,Renda Variavel,202904
1822,202301,202507,2597.46,44976.75,Reservinha,299901
2512,202308,202504,2437.11,6908.38,Renda Variavel,203310
7284,202310,202403,3525.29,6119.13,Renda Variavel,202505
4729,202301,202501,488.32,7765.01,Renda Variavel,203110
7429,202301,202309,223.81,4503.1,Reservinha,299901
2358,202301,202408,-6171.37,32398.9,Reservinha,299901
8926,202301,202412,2480.79,61336.18,Reservinha,299901
7382,202301,202306,2278.77,22507.56,Tesouro Direto,203205
6002,202301,202304,4456.82,12127.4,Renda Fixa,202803
4253,202302,202309,3180.33,0.0,Renda Fixa,203409
4557,202301,202307,4936.76,1524.69,Tesouro Direto,203001
7530,202304,202312,3600.76,15315.47,Reservinha,299901
4269,202301,202509,20.06,92265.8,Tesouro Direto,203507
9733,202406,202502,1032.24,3173.77,Renda Variavel,203008
3018,202301,202504,1234.71,17811.13,Renda Variavel,203002
1902,202301,202311,55.63,15428.93,Renda Variavel,203206
5561,202302,202303,745.24,16301.48,Reservinha,299901
6021,202308,202406,8701.6,49687.57,Renda Fixa,203107
5394,202302,202505,6248.99,50153.39,Tesouro Direto,203208
5504,202304,202304,1522.18,0.0,Renda Variavel,203108
8744,202309,202312,2059.11,15776.68,Renda Variavel,203108
1902,202301,202307,212.96,11406.65,Renda Variavel,203206
4801,202303,202512,1334.63,3860.99,Renda Variavel,203408
5313,202301,202310,17.17,307.3,Renda Variavel,202504
9733,202406,202502,621.47,1386.83,Reservinha,299901
1729,202301,202507,1471.4,32412.54,Tesouro Direto,203406
7803,202302,202407,5724.63,70290.33,Reservinha,299901
9257,202302,202308,2984.86,2771.72,Reservinha,299901
2019,202301,202410,-1885.22,1885.22,Renda Variavel,202410
3058,202303,202411,4283.41,22809.19,Renda Fixa,202909
4335,202301,202507,1891.33,27532.12,Tesouro Direto,203304
9704,202312,202408,6672.18,6849.21,Reservinha,299901
9308,202502,202509,1083.19,4204.43,Renda Variavel,203404
2532,202302,202402,1059.97,1353.6,Renda Variavel,202701
4253,202302,202406,4561.39,76332.38,Reservinha,299901
6071,202310,202411,778.3,717.51,Reservinha,299901
1698,202301,202504,-34800.92,34800.92,Renda Variavel,202504
8427,202301,202507,4566.56,12180.1,Renda Variavel,202905
8044,202308,202309,4909.51,0.0,Renda Fixa,203310
1665,202401,202509,4209.7,82219.47,Reservinha,299901
4041,202503,202504,151.2,11454.96,Renda Variavel,203008
9721,202304,202404,199.54,8943.11,Renda Variavel,203506
9224,202303,202305,2737.25,33575.32,Reservinha,299901
1547,202501,202504,5456.24,0.0,Renda Fixa,203501
6632,202504,202504,1755.83,0.0,Renda Variavel,202406
1120,202312,202505,4582.16,7802.36,Renda Fixa,202811
8044,202308,202409,-8333.52,8333.52,Renda Variavel,202409
9415,202305,202510,-1281.74,4127.97,Reservinha,299901
9725,202301,202311,832.39,9702.74,Renda Fixa,203302
4379,202302,202502,2096.47,39754.84,Reservinha,299901
9024,202311,202501,5972.54,30158.4,Renda Fixa,203311
9987,202302,202309,1132.64,1329.3,Renda Variavel,202702
3586,202304,202412,5913.23,16458.39,Renda Variavel,202907
4021,202302,202501,905.85,28787.75,Reservinha,299901
6021,202308,202505,2240.06,34926.89,Reservinha,299901
8872,202312,202505,1138.52,7867.66,Renda Fixa,202705
8531,202501,202504,3750.22,0.0,Tesouro Direto,203107
9317,202309,202403,1982.41,0.0,Renda Variavel,202504
8178,202302,202302,7.55,15605.04,Renda Variavel,203302
3928,202301,202411,-34805.82,34805.82,Renda Fixa,202411
2203,202311,202401,3029.78,649.93,Renda Variavel,203304
7763,202301,202312,2145.93,1738.25,Tesouro Direto,202403
5182,202311,202407,844.12,16918.37,Reservinha,299901
6371,202301,202512,2694.5,52063.18,Reservinha,299901
4321,202504,202505,2974.77,44952.48,Reservinha,299901
8345,202301,202305,5297.43,0.0,Renda Fixa,202408
3938,202305,202408,1551.01,33729.75,Renda Variavel,202703
6182,202403,202406,2829.95,0.0,Renda Fixa,203204
4693,202305,202402,402.52,1615.16,Tesouro Direto,202403
5057,202408,202506,1543.35,1390.14,Tesouro Direto,203212
8585,202308,202310,1344.19,1299.83,Tesouro Direto,203301
3710,202308,202506,1933.73,5784.37,Reservinha,299901
7381,202301,202307,3207.45,76413.74,Reservinha,299901
7973,202312,202312,38.97,4020.0,Tesouro Direto,202802
6865,202307,202508,50.87,54186.93,Renda Variavel,203412
9508,202301,202306,1708.99,7641.66,Reservinha,299901
3707,202310,202507,3630.24,4903.44,Reservinha,299901
1822,202301,202505,711.57,29053.12,Tesouro Direto,203012
3586,202304,202406,1987.4,78956.33,Reservinha,299901
4615,202301,202405,-1644.26,1644.26,Renda Fixa,202405
4269,202301,202508,8902.31,96229.72,Renda Fixa,203410
4272,202303,202403,-8123.82,8149.49,Reservinha,299901
1094,202301,202311,3058.23,4758.64,Renda Fixa,202505
3662,202303,202406,992.15,4832.38,Reservinha,299901
1101,202405,202505,4871.16,55010.11,Reservinha,299901
1727,202403,202510,7183.02,88214.06,Reservinha,299901
2203,202311,202405,1583.84,7245.75,Reservinha,299901
7060,202302,202401,6173.21,29815.07,Renda Variavel,202711
2481,202301,202501,1724.71,9254.19,Reservinha,299901
3087,202311,202401,5624.09,11745.31,Renda Fixa,203507
6461,202306,202312,2956.23,1856.87,Tesouro Direto,202708
4154,202306,202308,3703.23,10293.45,Tesouro Direto,203202
7381,202301,202508,2745.15,122364.2,Reservinha,299901
6002,202301,202505,3449.15,69239.49,Renda Fixa,202803
7189,202301,202303,-455.11,5902.95,Reservinha,299901
3371,202301,202405,2341.78,3497.68,Renda Fixa,202709
4086,202308,202402,1897.57,6454.16,Reservinha,299901
4321,202504,202510,572.5,0.0,Tesouro Direto,202404
7609,202304,202409,3261.21,32074.49,Reservinha,299901
9739,202301,202301,-218.66,11200.0,Reservinha,299901
6205,202303,202305,1134.91,5093.43,Tesouro Direto,202901
4005,202302,202502,2352.45,13424.77,Tesouro Direto,202906
8690,202301,202302,23.28,490.75,Renda Variavel,202708
1727,202403,202411,9458.94,35532.18,Reservinha,299901
1948,202306,202310,758.74,2001.63,Reservinha,299901
8867,202507,202508,6643.21,19196.89,Tesouro Direto,202708
1137,202311,202311,811.04,0.0,Reservinha,299901
2358,202301,202504,363.29,30849.86,Reservinha,299901
9884,202303,202307,1827.79,4940.16,Renda Variavel,202806
6768,202301,202507,1684.77,756.51,Renda Variavel,202809
9551,202304,202309,3815.0,1276.83,Renda Fixa,203204
7879,202303,202304,4585.93,0.0,Reservinha,299901
9507,202309,202510,1571.87,8082.16,Renda Variavel,202704
9587,202301,202512,561.28,1303.22,Renda Variavel,203111
1111,202310,202404,5301.32,9970.45,Renda Fixa,203507
1749,202304,202311,736.16,3096.02,Tesouro Direto,202709
5980,202304,202306,4956.45,21351.67,Tesouro Direto,203406
5709,202406,202505,48.86,12175.91,Tesouro Direto,202811
5720,202404,202410,-878.35,878.35,Renda Fixa,202410
3969,202301,202404,48.66,18419.43,Renda Variavel,202408
6982,202301,202405,3134.53,6020.83,Renda Fixa,203209
4202,202301,202501,1194.31,4039.98,Renda Fixa,203112
5709,202406,202504,112.46,10722.41,Renda Variavel,203204
5734,202302,202305,2106.07,44327.07,Reservinha,299901
